year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval,key
2017,13460,0,0,0,2017_13460
2013,13471,1,1,1,2013_13471
2014,13471,0,0,0,2014_13471
2017,13471,0,0,1,2017_13471
2013,13480,0,0,1,2013_13480
2015,13480,0,0,1,2015_13480
2016,13480,0,0,0,2016_13480
2013,13501,0,1,1,2013_13501
2014,13501,0,0,0,2014_13501
2015,13501,0,0,0,2015_13501
2016,13501,0,0,0,2016_13501
2017,13501,0,0,0,2017_13501
2013,13502,0,0,1,2013_13502
2014,13502,0,0,1,2014_13502
2015,13502,0,0,0,2015_13502
2016,13502,1,1,1,2016_13502
2017,13502,1,1,1,2017_13502
2016,13601,0,0,0,2016_13601
2017,13601,0,0,0,2017_13601
2013,13607,0,0,1,2013_13607
2014,13607,1,1,1,2014_13607
2015,13607,0,1,1,2015_13607
2013,13619,0,0,0,2013_13619
2013,13642,0,0,0,2013_13642
2014,13642,0,1,1,2014_13642
2015,13642,0,0,1,2015_13642
2016,13642,0,1,1,2016_13642
2017,13642,0,0,0,2017_13642
2016,13648,0,0,1,2016_13648
2017,13648,0,0,1,2017_13648
2014,13654,0,0,0,2014_13654
2015,13654,0,0,0,2015_13654
2013,13667,1,1,1,2013_13667
2015,13667,0,0,0,2015_13667
2015,13669,0,0,1,2015_13669
2016,13669,0,0,1,2016_13669
2013,13730,0,0,0,2013_13730
2014,13730,0,0,0,2014_13730
2015,13730,0,1,1,2015_13730
2013,13731,0,0,0,2013_13731
2014,13731,1,1,1,2014_13731
2015,13731,0,0,1,2015_13731
2013,13733,0,0,1,2013_13733
2016,13733,0,0,0,2016_13733
2017,13733,0,0,1,2017_13733
2013,13746,0,0,1,2013_13746
2014,13746,0,0,1,2014_13746
2013,13748,0,0,1,2013_13748
2015,13775,0,0,0,2015_13775
2013,13787,0,0,0,2013_13787
2014,13787,0,0,0,2014_13787
2015,13787,0,0,0,2015_13787
2016,13787,1,1,1,2016_13787
2017,13787,1,1,1,2017_13787
2013,13790,0,0,0,2013_13790
2014,13790,0,0,1,2014_13790
2015,13790,1,1,1,2015_13790
2016,13790,1,1,1,2016_13790
2013,13811,0,0,0,2013_13811
2016,13820,0,0,0,2016_13820
2017,13820,0,0,0,2017_13820
2013,13838,0,0,0,2013_13838
2014,13838,0,0,0,2014_13838
2015,13838,0,0,0,2015_13838
2016,13838,0,0,0,2016_13838
2017,13838,0,0,1,2017_13838
2014,13843,0,0,0,2014_13843
2015,13843,0,0,1,2015_13843
2016,13843,0,1,1,2016_13843
2017,13843,1,1,1,2017_13843
2013,13903,0,0,1,2013_13903
2016,13903,0,0,0,2016_13903
2017,13903,0,0,0,2017_13903
2013,13904,0,0,1,2013_13904
2014,13904,1,1,1,2014_13904
2015,13904,0,0,0,2015_13904
2016,13904,0,1,1,2016_13904
2017,13904,0,0,0,2017_13904
2016,13905,0,0,0,2016_13905
2017,13905,0,0,0,2017_13905
2014,14067,0,0,0,2014_14067
2015,14067,0,0,0,2015_14067
2016,14067,0,0,0,2016_14067
2014,14094,0,0,0,2014_14094
2017,14094,0,0,1,2017_14094
2013,14103,0,0,0,2013_14103
2014,14103,0,0,0,2014_14103
2015,14103,1,1,1,2015_14103
2016,14103,0,0,1,2016_14103
2017,14103,0,0,0,2017_14103
2015,14108,0,0,1,2015_14108
2013,14125,0,0,0,2013_14125
2014,14125,0,0,0,2014_14125
2016,14125,0,0,1,2016_14125
2013,14210,0,0,0,2013_14210
2014,14210,0,0,0,2014_14210
2015,14210,0,0,1,2015_14210
2016,14210,0,0,0,2016_14210
2017,14210,0,0,0,2017_14210
2013,14214,0,0,0,2013_14214
2013,14219,0,0,0,2013_14219
2014,14219,1,1,1,2014_14219
2015,14219,0,0,1,2015_14219
2016,14219,0,0,0,2016_14219
2017,14219,0,1,1,2017_14219
2013,14220,0,0,0,2013_14220
2014,14220,0,0,0,2014_14220
2015,14220,0,0,0,2015_14220
2016,14220,0,0,0,2016_14220
2017,14220,0,0,0,2017_14220
2013,14225,0,0,0,2013_14225
2014,14225,0,0,0,2014_14225
2015,14225,0,0,0,2015_14225
2016,14225,0,0,1,2016_14225
2017,14225,0,0,0,2017_14225
2013,14227,0,0,0,2013_14227
2014,14227,0,0,1,2014_14227
2016,14227,0,0,0,2016_14227
2013,14304,0,0,0,2013_14304
2014,14304,0,0,0,2014_14304
2015,14304,0,0,0,2015_14304
2016,14304,0,0,0,2016_14304
2017,14304,1,1,1,2017_14304
2013,14305,0,0,0,2013_14305
2014,14305,0,0,0,2014_14305
2015,14305,0,0,0,2015_14305
2016,14305,0,0,0,2016_14305
2017,14305,0,0,0,2017_14305
2013,14411,0,0,0,2013_14411
2014,14411,0,0,0,2014_14411
2015,14411,0,0,0,2015_14411
2016,14411,0,1,1,2016_14411
2017,14411,0,0,0,2017_14411
2017,14423,0,0,0,2017_14423
2014,14432,0,0,1,2014_14432
2013,14433,0,0,0,2013_14433
2013,14437,0,0,0,2013_14437
2014,14437,0,1,1,2014_14437
2015,14437,0,0,0,2015_14437
2016,14437,0,0,1,2016_14437
2017,14437,0,0,0,2017_14437
2013,14445,0,1,1,2013_14445
2014,14445,1,1,1,2014_14445
2015,14445,0,0,0,2015_14445
2013,14456,0,0,0,2013_14456
2014,14456,0,0,1,2014_14456
2015,14456,0,0,1,2015_14456
2016,14456,0,0,1,2016_14456
2017,14456,1,1,1,2017_14456
2013,14470,0,0,0,2013_14470
2014,14470,0,0,0,2014_14470
2015,14470,0,0,1,2015_14470
2016,14470,1,1,1,2016_14470
2017,14470,0,0,1,2017_14470
2015,14476,0,0,0,2015_14476
2017,14476,0,0,1,2017_14476
2015,14481,0,0,0,2015_14481
2017,14481,0,0,0,2017_14481
2017,14482,0,0,0,2017_14482
2013,14489,1,1,1,2013_14489
2014,14489,0,1,1,2014_14489
2015,14489,0,1,1,2015_14489
2016,14489,1,1,1,2016_14489
2017,14489,0,0,1,2017_14489
2013,14510,0,0,0,2013_14510
2014,14510,0,1,1,2014_14510
2015,14510,0,0,0,2015_14510
2016,14510,0,0,0,2016_14510
2017,14510,0,0,0,2017_14510
2013,14513,0,0,1,2013_14513
2014,14513,0,0,1,2014_14513
2015,14513,0,0,1,2015_14513
2016,14513,1,1,1,2016_14513
2017,14513,0,0,0,2017_14513
2014,14516,0,0,1,2014_14516
2013,14517,0,0,0,2013_14517
2014,14517,1,1,1,2014_14517
2015,14517,0,0,0,2015_14517
2016,14517,0,0,0,2016_14517
2017,14517,1,1,1,2017_14517
2013,14522,0,0,1,2013_14522
2014,14522,0,0,1,2014_14522
2015,14522,0,0,0,2015_14522
2016,14522,1,1,1,2016_14522
2017,14522,1,1,1,2017_14522
2013,14527,0,0,0,2013_14527
2014,14527,0,0,0,2014_14527
2015,14527,0,0,0,2015_14527
2016,14527,0,0,0,2016_14527
2017,14527,0,1,1,2017_14527
2013,14530,0,0,0,2013_14530
2014,14530,1,1,1,2014_14530
2015,14530,0,0,1,2015_14530
2016,14530,0,0,1,2016_14530
2017,14530,0,0,0,2017_14530
2017,14544,0,0,1,2017_14544
2013,14551,0,0,0,2013_14551
2014,14551,0,0,1,2014_14551
2015,14551,0,0,0,2015_14551
2016,14551,0,0,0,2016_14551
2017,14551,0,1,1,2017_14551
2013,14572,1,1,1,2013_14572
2014,14572,0,0,0,2014_14572
2015,14572,0,0,0,2015_14572
2016,14572,0,0,0,2016_14572
2017,14572,0,0,0,2017_14572
2015,14589,0,0,0,2015_14589
2016,14589,1,1,1,2016_14589
2017,14589,0,0,0,2017_14589
2013,14590,0,0,1,2013_14590
2014,14590,0,0,1,2014_14590
2015,14590,0,0,0,2015_14590
2016,14590,0,0,0,2016_14590
2017,14590,0,0,0,2017_14590
2013,14606,0,0,0,2013_14606
2014,14606,0,0,0,2014_14606
2015,14606,0,0,1,2015_14606
2016,14606,1,1,1,2016_14606
2017,14606,0,0,0,2017_14606
2013,14609,0,0,0,2013_14609
2014,14609,0,0,0,2014_14609
2015,14609,1,1,1,2015_14609
2016,14609,0,0,0,2016_14609
2017,14609,0,0,0,2017_14609
2013,14611,0,0,0,2013_14611
2014,14611,0,0,0,2014_14611
2015,14611,0,0,1,2015_14611
2016,14611,0,0,1,2016_14611
2017,14611,0,0,0,2017_14611
2013,14613,0,0,0,2013_14613
2014,14613,0,0,0,2014_14613
2015,14613,0,0,1,2015_14613
2016,14613,0,0,0,2016_14613
2017,14613,0,0,0,2017_14613
2013,14615,0,0,0,2013_14615
2014,14615,0,0,0,2014_14615
2015,14615,1,1,1,2015_14615
2016,14615,0,0,0,2016_14615
2017,14615,0,0,0,2017_14615
2013,14616,0,0,0,2013_14616
2014,14616,0,0,0,2014_14616
2015,14616,0,0,0,2015_14616
2016,14616,1,1,1,2016_14616
2017,14616,0,0,1,2017_14616
2013,14619,0,0,0,2013_14619
2014,14619,0,0,0,2014_14619
2015,14619,0,0,0,2015_14619
2016,14619,0,0,0,2016_14619
2017,14619,0,0,0,2017_14619
2013,14621,0,0,1,2013_14621
2014,14621,0,0,0,2014_14621
2015,14621,0,0,0,2015_14621
2016,14621,0,0,0,2016_14621
2017,14621,0,0,0,2017_14621
2013,14623,0,0,1,2013_14623
2014,14623,1,1,1,2014_14623
2015,14623,0,0,0,2015_14623
2016,14623,0,0,0,2016_14623
2017,14623,0,0,0,2017_14623
2013,14737,0,1,1,2013_14737
2016,14737,0,0,0,2016_14737
2015,14747,0,0,0,2015_14747
2016,14747,0,0,1,2016_14747
2014,14772,0,0,1,2014_14772
2015,14772,0,0,0,2015_14772
2016,14772,0,1,1,2016_14772
2017,14772,0,0,1,2017_14772
2013,14801,0,0,1,2013_14801
2014,14801,0,0,1,2014_14801
2015,14801,0,0,0,2015_14801
2016,14801,0,0,0,2016_14801
2017,14801,0,0,0,2017_14801
2013,14807,0,0,1,2013_14807
2014,14807,0,1,1,2014_14807
2013,14826,0,0,1,2013_14826
2014,14826,0,0,0,2014_14826
2015,14826,0,0,1,2015_14826
2016,14826,0,0,0,2016_14826
2017,14826,0,0,0,2017_14826
2013,14837,0,0,0,2013_14837
2014,14837,0,0,0,2014_14837
2015,14837,0,0,0,2015_14837
2016,14837,0,0,1,2016_14837
2017,14837,0,0,0,2017_14837
2017,14843,1,1,1,2017_14843
2016,14873,0,0,0,2016_14873
2017,14873,0,0,1,2017_14873
2013,14883,0,0,0,2013_14883
2014,14883,0,0,0,2014_14883
2016,14883,0,0,1,2016_14883
2016,14892,0,0,1,2016_14892
2017,14892,0,0,1,2017_14892
2013,14901,0,0,0,2013_14901
2014,14901,0,0,0,2014_14901
2015,14901,0,0,1,2015_14901
2016,14901,1,1,1,2016_14901
2017,14901,0,1,1,2017_14901
2013,14903,0,1,1,2013_14903
2013,14904,0,0,1,2013_14904
2014,14904,1,1,1,2014_14904
2015,14904,0,0,1,2015_14904
2016,14904,1,1,1,2016_14904
2017,14904,1,1,1,2017_14904
2013,15003,0,0,0,2013_15003
2014,15003,0,1,1,2014_15003
2015,15003,0,0,0,2015_15003
2016,15003,0,1,1,2016_15003
2017,15003,0,0,0,2017_15003
2013,15014,0,0,0,2013_15014
2014,15014,0,0,0,2014_15014
2015,15014,0,1,1,2015_15014
2016,15014,0,0,0,2016_15014
2017,15014,0,0,0,2017_15014
2015,15021,0,0,1,2015_15021
2016,15021,0,1,1,2016_15021
2017,15021,0,0,0,2017_15021
2013,15022,0,1,1,2013_15022
2014,15022,0,0,1,2014_15022
2015,15022,1,1,1,2015_15022
2016,15022,0,0,0,2016_15022
2017,15022,0,0,0,2017_15022
2013,15025,1,1,1,2013_15025
2015,15025,0,0,1,2015_15025
2013,15027,0,0,0,2013_15027
2013,15033,0,0,0,2013_15033
2014,15033,0,0,0,2014_15033
2015,15033,0,0,0,2015_15033
2016,15033,1,1,1,2016_15033
2017,15033,0,0,0,2017_15033
2013,15034,0,0,1,2013_15034
2014,15034,0,0,0,2014_15034
2015,15034,0,0,0,2015_15034
2016,15034,0,0,1,2016_15034
2013,15035,0,0,0,2013_15035
2014,15035,0,0,0,2014_15035
2015,15035,0,0,0,2015_15035
2016,15035,0,0,0,2016_15035
2017,15035,1,1,1,2017_15035
2013,15045,1,1,1,2013_15045
2014,15045,0,0,0,2014_15045
2015,15045,0,0,1,2015_15045
2016,15045,0,0,0,2016_15045
2017,15045,0,0,0,2017_15045
2017,15056,0,0,1,2017_15056
2013,15059,0,0,0,2013_15059
2014,15059,0,0,0,2014_15059
2015,15059,0,0,1,2015_15059
2016,15059,0,1,1,2016_15059
2017,15059,0,0,1,2017_15059
2013,15062,0,0,0,2013_15062
2014,15062,0,1,1,2014_15062
2015,15062,0,0,0,2015_15062
2016,15062,0,0,0,2016_15062
2017,15062,0,0,0,2017_15062
2013,15063,1,1,1,2013_15063
2014,15063,0,0,0,2014_15063
2016,15063,0,0,0,2016_15063
2013,15065,0,0,0,2013_15065
2014,15065,0,0,0,2014_15065
2015,15065,0,0,1,2015_15065
2016,15065,1,1,1,2016_15065
2017,15065,0,0,0,2017_15065
2013,15066,0,0,0,2013_15066
2014,15066,0,0,0,2014_15066
2015,15066,1,1,1,2015_15066
2016,15066,0,0,0,2016_15066
2017,15066,0,0,0,2017_15066
2013,15067,1,1,1,2013_15067
2014,15067,0,1,1,2014_15067
2015,15067,0,0,1,2015_15067
2016,15067,0,0,0,2016_15067
2017,15067,0,0,0,2017_15067
2013,15068,1,1,1,2013_15068
2014,15068,0,0,1,2014_15068
2015,15068,0,0,0,2015_15068
2016,15068,0,0,0,2016_15068
2017,15068,0,1,1,2017_15068
2013,15074,1,1,1,2013_15074
2014,15074,1,1,1,2014_15074
2015,15074,0,0,1,2015_15074
2016,15074,0,0,0,2016_15074
2017,15074,0,0,0,2017_15074
2013,15084,0,0,0,2013_15084
2014,15084,0,0,0,2014_15084
2015,15084,0,0,0,2015_15084
2016,15084,0,0,1,2016_15084
2017,15084,0,0,1,2017_15084
2013,15089,1,1,1,2013_15089
2014,15089,0,0,0,2014_15089
2015,15089,1,1,1,2015_15089
2016,15089,0,0,0,2016_15089
2017,15089,0,0,0,2017_15089
2013,15104,0,0,0,2013_15104
2014,15104,0,0,0,2014_15104
2015,15104,1,1,1,2015_15104
2016,15104,0,0,1,2016_15104
2017,15104,0,0,0,2017_15104
2013,15106,0,0,0,2013_15106
2015,15106,0,1,1,2015_15106
2013,15110,0,0,0,2013_15110
2014,15110,0,0,1,2014_15110
2015,15110,0,0,1,2015_15110
2016,15110,0,1,1,2016_15110
2017,15110,0,0,0,2017_15110
2013,15112,0,0,0,2013_15112
2014,15112,0,0,0,2014_15112
2015,15112,0,0,1,2015_15112
2016,15112,0,0,1,2016_15112
2017,15112,0,0,1,2017_15112
2013,15120,0,1,1,2013_15120
2014,15120,0,0,0,2014_15120
2015,15120,1,1,1,2015_15120
2016,15120,0,0,0,2016_15120
2017,15120,0,0,0,2017_15120
2013,15122,0,0,0,2013_15122
2014,15122,0,0,0,2014_15122
2015,15122,0,0,0,2015_15122
2016,15122,0,0,1,2016_15122
2017,15122,0,0,1,2017_15122
2013,15131,0,0,0,2013_15131
2014,15131,0,0,0,2014_15131
2017,15131,0,0,0,2017_15131
2013,15132,1,1,1,2013_15132
2014,15132,0,0,0,2014_15132
2015,15132,0,0,0,2015_15132
2016,15132,0,1,1,2016_15132
2017,15132,0,1,1,2017_15132
2013,15133,0,0,0,2013_15133
2014,15133,0,1,1,2014_15133
2015,15133,0,1,1,2015_15133
2016,15133,0,0,0,2016_15133
2017,15133,0,0,0,2017_15133
2013,15137,0,0,0,2013_15137
2014,15137,0,0,0,2014_15137
2015,15137,0,0,0,2015_15137
2016,15137,0,0,0,2016_15137
2017,15137,0,0,0,2017_15137
2013,15140,0,0,0,2013_15140
2014,15140,0,0,0,2014_15140
2015,15140,0,0,0,2015_15140
2016,15140,0,0,0,2016_15140
2017,15140,0,1,1,2017_15140
2014,15144,0,0,0,2014_15144
2015,15144,0,0,0,2015_15144
2016,15144,0,0,0,2016_15144
2017,15144,0,0,0,2017_15144
2013,15145,0,0,1,2013_15145
2014,15145,0,0,0,2014_15145
2015,15145,1,1,1,2015_15145
2016,15145,0,0,0,2016_15145
2017,15145,0,1,1,2017_15145
2013,15147,0,0,0,2013_15147
2014,15147,0,0,0,2014_15147
2015,15147,1,1,1,2015_15147
2016,15147,0,0,0,2016_15147
2017,15147,0,0,0,2017_15147
2013,15148,1,1,1,2013_15148
2014,15148,0,0,0,2014_15148
2015,15148,0,0,1,2015_15148
2016,15148,0,0,1,2016_15148
2017,15148,0,0,0,2017_15148
2013,15204,0,0,0,2013_15204
2014,15204,0,0,0,2014_15204
2015,15204,0,0,0,2015_15204
2016,15204,0,0,1,2016_15204
2017,15204,0,0,1,2017_15204
2013,15207,0,0,0,2013_15207
2014,15207,0,0,0,2014_15207
2015,15207,0,0,0,2015_15207
2016,15207,1,1,1,2016_15207
2017,15207,1,1,1,2017_15207
2013,15210,0,0,0,2013_15210
2014,15210,0,0,0,2014_15210
2015,15210,0,0,1,2015_15210
2016,15210,1,1,1,2016_15210
2017,15210,0,0,1,2017_15210
2013,15212,0,0,0,2013_15212
2014,15212,0,0,1,2014_15212
2015,15212,1,1,1,2015_15212
2016,15212,0,0,1,2016_15212
2017,15212,0,0,0,2017_15212
2013,15214,0,0,0,2013_15214
2014,15214,0,1,1,2014_15214
2015,15214,0,0,1,2015_15214
2016,15214,0,1,1,2016_15214
2017,15214,0,0,1,2017_15214
2013,15221,0,0,0,2013_15221
2014,15221,0,0,0,2014_15221
2013,15223,0,0,0,2013_15223
2014,15223,0,0,0,2014_15223
2015,15223,1,1,1,2015_15223
2016,15223,0,0,0,2016_15223
2017,15223,0,0,0,2017_15223
2014,15226,0,0,0,2014_15226
2013,15227,0,0,0,2013_15227
2013,15235,0,1,1,2013_15235
2014,15235,0,0,1,2014_15235
2013,15314,0,1,1,2013_15314
2014,15314,0,0,1,2014_15314
2015,15314,1,1,1,2015_15314
2016,15314,0,0,1,2016_15314
2017,15314,0,0,1,2017_15314
2016,15333,0,0,1,2016_15333
2017,15333,0,0,0,2017_15333
2013,15345,0,0,0,2013_15345
2014,15345,0,0,1,2014_15345
2015,15345,0,0,1,2015_15345
2016,15345,1,1,1,2016_15345
2017,15345,0,0,0,2017_15345
2013,15376,0,0,1,2013_15376
2014,15376,0,0,0,2014_15376
2017,15376,0,0,0,2017_15376
2013,15401,0,0,0,2013_15401
2014,15401,0,0,1,2014_15401
2015,15401,0,0,1,2015_15401
2016,15401,0,0,0,2016_15401
2017,15401,0,1,1,2017_15401
2013,15417,1,1,1,2013_15417
2014,15417,0,0,1,2014_15417
2015,15417,1,1,1,2015_15417
2016,15417,0,0,0,2016_15417
2017,15417,0,0,0,2017_15417
2013,15419,0,0,0,2013_15419
2014,15419,1,1,1,2014_15419
2015,15419,0,1,1,2015_15419
2016,15419,0,0,1,2016_15419
2017,15419,0,0,1,2017_15419
2013,15424,0,0,1,2013_15424
2014,15424,0,0,1,2014_15424
2015,15424,0,0,1,2015_15424
2016,15424,0,1,1,2016_15424
2017,15424,0,0,1,2017_15424
2013,15436,0,0,0,2013_15436
2014,15436,0,0,0,2014_15436
2015,15436,0,0,1,2015_15436
2016,15436,0,0,0,2016_15436
2017,15436,0,1,1,2017_15436
2013,15437,0,0,1,2013_15437
2014,15437,0,0,1,2014_15437
2015,15437,0,0,1,2015_15437
2013,15438,0,0,0,2013_15438
2014,15438,0,0,1,2014_15438
2015,15438,0,1,1,2015_15438
2016,15438,0,1,1,2016_15438
2017,15438,0,0,1,2017_15438
2013,15445,0,0,0,2013_15445
2014,15445,0,0,0,2014_15445
2015,15445,0,1,1,2015_15445
2016,15445,1,1,1,2016_15445
2017,15445,0,0,1,2017_15445
2013,15461,0,0,0,2013_15461
2014,15461,0,1,1,2014_15461
2015,15461,0,0,1,2015_15461
2016,15461,0,0,0,2016_15461
2017,15461,0,0,0,2017_15461
2013,15469,1,1,1,2013_15469
2014,15469,0,0,1,2014_15469
2016,15469,0,0,0,2016_15469
2017,15469,0,1,1,2017_15469
2013,15473,0,0,0,2013_15473
2014,15473,1,1,1,2014_15473
2015,15473,0,0,0,2015_15473
2016,15473,0,0,0,2016_15473
2017,15473,0,0,1,2017_15473
2013,15474,0,0,0,2013_15474
2014,15474,0,0,0,2014_15474
2015,15474,0,1,1,2015_15474
2016,15474,1,1,1,2016_15474
2017,15474,1,1,1,2017_15474
2013,15479,0,0,0,2013_15479
2014,15479,0,0,0,2014_15479
2015,15479,0,0,1,2015_15479
2016,15479,0,0,0,2016_15479
2017,15479,0,0,0,2017_15479
2013,15531,0,0,0,2013_15531
2014,15531,0,0,1,2014_15531
2015,15531,0,0,0,2015_15531
2016,15531,0,0,0,2016_15531
2017,15531,0,0,0,2017_15531
2013,15552,1,1,1,2013_15552
2014,15557,0,0,1,2014_15557
2015,15557,0,0,1,2015_15557
2016,15563,0,0,0,2016_15563
2013,15613,0,0,0,2013_15613
2014,15613,0,1,1,2014_15613
2015,15613,0,0,0,2015_15613
2016,15613,0,0,1,2016_15613
2017,15613,0,0,1,2017_15613
2013,15618,0,0,0,2013_15618
2014,15618,0,0,0,2014_15618
2015,15618,0,1,1,2015_15618
2016,15618,0,0,1,2016_15618
2017,15618,1,1,1,2017_15618
2013,15627,0,0,0,2013_15627
2014,15627,0,1,1,2014_15627
2015,15627,0,0,0,2015_15627
2016,15627,0,0,1,2016_15627
2017,15627,0,0,1,2017_15627
2014,15637,0,0,1,2014_15637
2013,15644,0,0,0,2013_15644
2015,15644,0,0,1,2015_15644
2016,15644,0,0,0,2016_15644
2017,15644,0,0,0,2017_15644
2013,15650,0,0,0,2013_15650
2014,15650,0,0,0,2014_15650
2015,15650,0,0,0,2015_15650
2016,15650,0,0,0,2016_15650
2017,15650,0,0,0,2017_15650
2013,15656,0,0,0,2013_15656
2014,15656,0,0,1,2014_15656
2015,15656,0,0,1,2015_15656
2016,15656,1,1,1,2016_15656
2017,15656,0,0,0,2017_15656
2014,15665,0,0,1,2014_15665
2015,15665,0,0,1,2015_15665
2016,15665,0,0,0,2016_15665
2017,15665,0,0,1,2017_15665
2013,15666,1,1,1,2013_15666
2014,15666,0,0,0,2014_15666
2015,15666,0,0,0,2015_15666
2016,15666,0,0,0,2016_15666
2017,15666,0,0,1,2017_15666
2013,15673,0,0,0,2013_15673
2014,15673,0,0,0,2014_15673
2015,15673,0,0,1,2015_15673
2016,15673,0,1,1,2016_15673
2017,15673,0,0,0,2017_15673
2017,15679,0,0,0,2017_15679
2013,15681,0,0,0,2013_15681
2014,15681,0,0,0,2014_15681
2015,15681,1,1,1,2015_15681
2017,15681,0,0,0,2017_15681
2013,15683,0,0,0,2013_15683
2014,15683,0,0,1,2014_15683
2015,15683,1,1,1,2015_15683
2016,15683,1,1,1,2016_15683
2017,15683,1,1,1,2017_15683
2013,15687,0,0,0,2013_15687
2014,15687,0,0,0,2014_15687
2015,15687,0,1,1,2015_15687
2016,15687,0,0,0,2016_15687
2017,15687,0,0,1,2017_15687
2013,15690,0,0,0,2013_15690
2014,15690,0,1,1,2014_15690
2015,15690,0,0,0,2015_15690
2016,15690,0,0,0,2016_15690
2017,15690,0,0,0,2017_15690
2013,15697,1,1,1,2013_15697
2014,15697,0,0,1,2014_15697
2015,15697,0,0,1,2015_15697
2016,15697,1,1,1,2016_15697
2017,15697,0,0,0,2017_15697
2013,15724,0,0,0,2013_15724
2014,15724,0,0,0,2014_15724
2015,15724,1,1,1,2015_15724
2013,15902,0,0,0,2013_15902
2014,15902,0,0,1,2014_15902
2015,15902,0,0,1,2015_15902
2016,15902,0,0,0,2016_15902
2017,15902,0,0,0,2017_15902
2013,15906,0,0,0,2013_15906
2014,15906,0,0,0,2014_15906
2015,15906,0,0,0,2015_15906
2016,15906,0,0,0,2016_15906
2017,15906,0,0,1,2017_15906
2013,15909,0,0,0,2013_15909
2016,15909,0,0,1,2016_15909
2013,15923,0,0,0,2013_15923
2014,15923,0,0,0,2014_15923
2015,15923,0,0,0,2015_15923
2016,15923,0,1,1,2016_15923
2017,15923,1,1,1,2017_15923
2015,15935,0,0,1,2015_15935
2013,15943,0,1,1,2013_15943
2014,15943,0,0,1,2014_15943
2015,15943,0,0,1,2015_15943
2013,15944,0,0,0,2013_15944
2014,15944,0,0,1,2014_15944
2015,15944,0,0,0,2015_15944
2016,15944,0,0,0,2016_15944
2017,15944,1,1,1,2017_15944
2014,15956,0,0,0,2014_15956
2015,15956,0,0,0,2015_15956
2016,15956,0,0,1,2016_15956
2017,15956,1,1,1,2017_15956
2013,16201,0,0,0,2013_16201
2014,16201,0,0,1,2014_16201
2015,16201,0,0,1,2015_16201
2016,16201,0,0,0,2016_16201
2017,16201,0,0,0,2017_16201
2013,16226,0,0,0,2013_16226
2014,16226,0,0,1,2014_16226
2015,16226,0,1,1,2015_16226
2016,16226,0,0,1,2016_16226
2017,16226,0,0,0,2017_16226
2016,16249,0,0,0,2016_16249
2017,16249,0,0,0,2017_16249
2013,16259,0,0,0,2013_16259
2014,16259,0,1,1,2014_16259
2015,16259,0,1,1,2015_16259
2016,16259,0,0,1,2016_16259
2017,16259,0,0,1,2017_16259
2013,16262,0,1,1,2013_16262
2014,16262,1,1,1,2014_16262
2016,16262,0,0,0,2016_16262
2013,16407,0,0,1,2013_16407
2014,16407,0,0,0,2014_16407
2015,16407,0,0,0,2015_16407
2016,16407,0,0,0,2016_16407
2013,16502,0,0,0,2013_16502
2014,16502,1,1,1,2014_16502
2015,16502,1,1,1,2015_16502
2016,16502,1,1,1,2016_16502
2017,16502,1,1,1,2017_16502
2013,16504,0,0,0,2013_16504
2014,16504,0,0,1,2014_16504
2015,16504,0,0,0,2015_16504
2016,16504,0,0,0,2016_16504
2017,16504,0,0,0,2017_16504
2013,16507,1,1,1,2013_16507
2014,16507,0,0,0,2014_16507
2015,16507,0,1,1,2015_16507
2016,16507,0,0,0,2016_16507
2017,16507,1,1,1,2017_16507
2013,16601,0,0,0,2013_16601
2014,16601,0,0,1,2014_16601
2015,16601,1,1,1,2015_16601
2016,16601,0,0,0,2016_16601
2017,16601,0,0,0,2017_16601
2013,16602,0,0,1,2013_16602
2014,16602,0,0,1,2014_16602
2015,16602,0,0,1,2015_16602
2016,16602,0,0,0,2016_16602
2017,16602,0,0,1,2017_16602
2013,16666,0,0,0,2013_16666
2014,16666,0,1,1,2014_16666
2015,16666,0,0,1,2015_16666
2016,16666,1,1,1,2016_16666
2017,16666,1,1,1,2017_16666
2016,16822,0,0,1,2016_16822
2017,16822,0,0,1,2017_16822
2015,16841,0,0,0,2015_16841
2016,16841,0,0,0,2016_16841
2014,16875,0,0,0,2014_16875
2015,16875,0,0,0,2015_16875
2017,16875,0,0,1,2017_16875
2013,17013,0,0,1,2013_17013
2014,17013,1,1,1,2014_17013
2015,17013,0,0,0,2015_17013
2016,17013,0,0,0,2016_17013
2017,17013,0,1,1,2017_17013
2013,17017,0,0,0,2013_17017
2013,17023,0,0,0,2013_17023
2014,17023,0,0,1,2014_17023
2015,17023,0,0,1,2015_17023
2016,17023,0,0,0,2016_17023
2017,17023,0,0,0,2017_17023
2013,17032,0,0,0,2013_17032
2014,17032,0,1,1,2014_17032
2015,17032,0,0,1,2015_17032
2017,17032,0,0,0,2017_17032
2013,17034,0,0,1,2013_17034
2014,17034,0,0,0,2014_17034
2015,17034,0,0,1,2015_17034
2016,17034,0,0,1,2016_17034
2017,17034,0,1,1,2017_17034
2013,17043,0,0,0,2013_17043
2014,17043,0,0,0,2014_17043
2015,17045,0,0,0,2015_17045
2016,17045,0,0,1,2016_17045
2017,17045,0,0,0,2017_17045
2013,17046,1,1,1,2013_17046
2014,17046,0,1,1,2014_17046
2015,17046,0,0,0,2015_17046
