,Unnamed: 0,year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_no_longer_eligible,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval,key
16387,28596,2014,95203,0,0,0,1,2014_95203
16388,32203,2015,95203,0,0,1,1,2015_95203
16389,34318,2016,95203,0,0,0,1,2016_95203
16390,36419,2017,95203,1,0,1,1,2017_95203
16391,31203,2013,95204,0,0,0,1,2013_95204
16392,35081,2014,95204,0,0,0,0,2014_95204
16393,12913,2013,95205,0,0,0,0,2013_95205
16394,16075,2014,95205,0,0,0,0,2014_95205
16395,18789,2015,95205,0,0,0,1,2015_95205
16396,20527,2016,95205,0,0,0,1,2016_95205
16397,22188,2017,95205,0,0,0,1,2017_95205
16398,38641,2013,95206,0,0,1,1,2013_95206
16399,42828,2014,95206,0,0,0,1,2014_95206
16400,46391,2015,95206,0,0,0,1,2015_95206
16401,48172,2016,95206,0,0,0,1,2016_95206
16402,49530,2017,95206,1,0,1,1,2017_95206
16403,36902,2013,95207,0,0,1,1,2013_95207
16404,32845,2013,95210,0,0,0,1,2013_95210
16405,37478,2014,95210,0,0,0,1,2014_95210
16406,40674,2015,95210,0,0,0,1,2015_95210
16407,42994,2016,95210,0,0,0,1,2016_95210
16408,44912,2017,95210,1,0,1,1,2017_95210
16409,18812,2013,95215,0,0,0,0,2013_95215
16410,20898,2014,95215,0,0,0,0,2014_95215
16411,21908,2015,95215,0,0,0,0,2015_95215
16412,23435,2016,95215,0,0,0,1,2016_95215
16413,26231,2017,95215,0,0,1,1,2017_95215
16414,49638,2013,95237,0,0,0,0,2013_95237
16415,50910,2014,95237,0,0,0,0,2014_95237
16416,51999,2015,95237,0,0,0,0,2015_95237
16417,52745,2016,95237,0,0,0,0,2016_95237
16418,53607,2017,95237,0,0,0,1,2017_95237
16419,39428,2013,95240,0,0,0,0,2013_95240
16420,42020,2014,95240,0,0,0,0,2014_95240
16421,43796,2015,95240,0,0,0,0,2015_95240
16422,44828,2016,95240,0,0,0,0,2016_95240
16423,46667,2017,95240,0,0,0,1,2017_95240
16424,39742,2013,95307,1,0,1,1,2013_95307
16425,43560,2014,95307,0,0,0,1,2014_95307
16426,46364,2015,95307,0,0,1,1,2015_95307
16427,47549,2016,95307,0,0,0,0,2016_95307
16428,49210,2017,95307,0,0,0,0,2017_95307
16429,24131,2013,95351,0,0,0,1,2013_95351
16430,28478,2014,95351,0,0,1,1,2014_95351
16431,32380,2015,95351,0,0,0,1,2015_95351
16432,34871,2016,95351,1,0,1,1,2016_95351
16433,38299,2017,95351,0,0,1,1,2017_95351
16434,30359,2013,95354,0,0,1,1,2013_95354
16435,35082,2014,95354,0,0,0,1,2014_95354
16436,38904,2015,95354,1,0,1,1,2015_95354
16437,40732,2016,95354,1,0,1,1,2016_95354
16438,31175,2013,95358,0,0,1,1,2013_95358
16439,36443,2014,95358,1,0,1,1,2014_95358
16440,44097,2016,95358,0,0,0,1,2016_95358
16441,15119,2013,95365,0,0,0,0,2013_95365
16442,15182,2014,95365,0,0,0,0,2014_95365
16443,15952,2015,95365,0,0,0,0,2015_95365
16444,16262,2016,95365,0,0,0,0,2016_95365
16445,17047,2017,95365,0,0,0,0,2017_95365
16446,32820,2013,95380,0,0,1,1,2013_95380
16447,36723,2014,95380,0,0,0,1,2014_95380
16448,40153,2015,95380,0,0,0,1,2015_95380
16449,41687,2016,95380,0,0,0,0,2016_95380
16450,44153,2017,95380,0,0,0,1,2017_95380
16451,34857,2014,95386,0,0,0,0,2014_95386
16452,39011,2015,95386,0,0,0,1,2015_95386
16453,19839,2013,95388,0,0,0,0,2013_95388
16454,20701,2014,95388,0,0,0,0,2014_95388
16455,22051,2016,95388,0,0,0,0,2016_95388
16456,25102,2017,95388,0,0,0,1,2017_95388
16457,63440,2013,95401,0,0,0,1,2013_95401
16458,64480,2014,95401,0,0,0,1,2014_95401
16459,64819,2015,95401,0,0,0,1,2015_95401
16460,65031,2016,95401,1,0,1,1,2016_95401
16461,65497,2017,95401,0,0,1,1,2017_95401
16462,65853,2013,95403,0,0,0,0,2013_95403
16463,66409,2014,95403,0,0,0,0,2014_95403
16464,66619,2015,95403,0,0,0,1,2015_95403
16465,66874,2016,95403,0,0,0,1,2016_95403
16466,67158,2017,95403,0,0,0,0,2017_95403
16467,63177,2013,95407,0,0,0,0,2013_95407
16468,64252,2014,95407,0,0,0,1,2014_95407
16469,64543,2015,95407,1,0,1,1,2015_95407
16470,64802,2016,95407,0,0,0,1,2016_95407
16471,65218,2017,95407,0,0,0,0,2017_95407
16472,62921,2017,95421,0,0,0,1,2017_95421
16473,8111,2013,95422,0,0,0,0,2013_95422
16474,9736,2014,95422,1,0,1,1,2014_95422
16475,14576,2015,95422,0,0,0,1,2015_95422
16476,19077,2016,95422,0,0,0,1,2016_95422
16477,24461,2017,95422,0,0,0,1,2017_95422
16478,63633,2013,95425,0,0,0,0,2013_95425
16479,64399,2014,95425,0,0,0,0,2014_95425
16480,64695,2015,95425,1,0,1,1,2015_95425
16481,65185,2016,95425,0,0,0,1,2016_95425
16482,65927,2017,95425,0,0,0,1,2017_95425
16483,59800,2013,95436,0,0,0,0,2013_95436
16484,66170,2013,95441,0,0,0,0,2013_95441
16485,67303,2014,95441,0,0,0,1,2014_95441
16486,53719,2013,95446,0,0,0,1,2013_95446
16487,57811,2013,95462,0,0,1,1,2013_95462
16488,59138,2014,95462,0,0,0,1,2014_95462
16489,59383,2015,95462,0,0,0,1,2015_95462
16490,40698,2013,95490,0,0,0,1,2013_95490
16491,42752,2014,95490,0,0,0,0,2014_95490
16492,42090,2015,95490,0,0,0,0,2015_95490
16493,41445,2016,95490,0,0,0,0,2016_95490
16494,42378,2017,95490,0,0,1,1,2017_95490
16495,27464,2013,95501,0,0,0,0,2013_95501
16496,27503,2014,95501,0,0,0,0,2014_95501
16497,27674,2015,95501,0,0,0,0,2015_95501
16498,15623,2014,95562,0,0,0,1,2014_95562
16499,19616,2015,95562,0,0,0,1,2015_95562
16500,22537,2016,95562,0,0,1,1,2016_95562
16501,22426,2017,95562,0,0,0,0,2017_95562
16502,47253,2013,95610,0,0,0,0,2013_95610
16503,49786,2014,95610,0,0,0,0,2014_95610
16504,52236,2015,95610,0,0,0,1,2015_95610
16505,53439,2016,95610,0,0,0,0,2016_95610
16506,55199,2017,95610,1,0,1,1,2017_95610
16507,45576,2013,95619,0,0,0,0,2013_95619
16508,51463,2017,95619,0,0,0,0,2017_95619
16509,39724,2013,95621,0,0,0,1,2013_95621
16510,43159,2014,95621,0,0,0,1,2014_95621
16511,46490,2015,95621,0,0,0,1,2015_95621
16512,48486,2016,95621,1,0,1,1,2016_95621
16513,50375,2017,95621,0,0,0,0,2017_95621
16514,51000,2014,95623,0,0,0,0,2014_95623
16515,52618,2015,95623,0,0,0,0,2015_95623
16516,54698,2016,95623,1,0,1,1,2016_95623
16517,48748,2016,95626,0,0,0,1,2016_95626
16518,48943,2017,95626,0,0,0,0,2017_95626
16519,46919,2013,95627,1,0,1,1,2013_95627
16520,53586,2014,95627,0,0,0,1,2014_95627
16521,56104,2015,95627,1,0,1,1,2015_95627
16522,58031,2016,95627,0,0,0,1,2016_95627
16523,55869,2017,95627,0,0,0,0,2017_95627
16524,44745,2013,95634,0,0,0,0,2013_95634
16525,49404,2015,95634,0,0,0,1,2015_95634
16526,51866,2016,95634,1,0,1,1,2016_95634
16527,52257,2017,95634,0,0,0,0,2017_95634
16528,36959,2013,95636,0,0,0,0,2013_95636
16529,40325,2014,95636,1,0,1,1,2014_95636
16530,42134,2015,95636,0,0,0,0,2015_95636
16531,42781,2017,95636,0,0,0,0,2017_95636
16532,22459,2013,95660,0,0,1,1,2013_95660
16533,26264,2014,95660,1,0,1,1,2014_95660
16534,30241,2015,95660,0,0,0,1,2015_95660
16535,33281,2016,95660,0,0,0,1,2016_95660
16536,36577,2017,95660,0,0,0,1,2017_95660
16537,43249,2015,95666,0,0,0,0,2015_95666
16538,44920,2016,95666,0,0,0,0,2016_95666
16539,48200,2017,95666,1,0,1,1,2017_95666
16540,49360,2013,95667,0,0,0,0,2013_95667
16541,51238,2014,95667,0,0,0,0,2014_95667
16542,53260,2015,95667,0,0,0,0,2015_95667
16543,55180,2016,95667,0,0,0,1,2016_95667
16544,56798,2017,95667,1,0,1,1,2017_95667
16545,33075,2013,95673,0,0,1,1,2013_95673
16546,36606,2014,95673,0,0,0,1,2014_95673
16547,39750,2015,95673,1,0,1,1,2015_95673
16548,42203,2016,95673,0,0,1,1,2016_95673
16549,45248,2017,95673,0,0,1,1,2017_95673
16550,54956,2014,95690,0,0,0,0,2014_95690
16551,55593,2015,95690,0,0,0,0,2015_95690
16552,56229,2016,95690,0,0,0,0,2016_95690
16553,58148,2017,95690,0,0,0,1,2017_95690
16554,51524,2013,95695,0,0,0,1,2013_95695
16555,53810,2014,95695,0,0,1,1,2014_95695
16556,55035,2015,95695,0,0,0,0,2015_95695
16557,55863,2016,95695,0,0,0,0,2016_95695
16558,57439,2017,95695,0,0,1,1,2017_95695
16559,44074,2013,95726,0,0,0,0,2013_95726
16560,45849,2014,95726,0,0,0,0,2014_95726
16561,47257,2015,95726,0,0,0,0,2015_95726
16562,48412,2016,95726,0,0,0,0,2016_95726
16563,50149,2017,95726,0,0,0,0,2017_95726
16564,13593,2013,95815,0,0,0,0,2013_95815
16565,16238,2014,95815,0,0,0,0,2014_95815
16566,19150,2015,95815,0,0,0,1,2015_95815
16567,22061,2016,95815,0,0,1,1,2016_95815
16568,26117,2017,95815,0,0,0,1,2017_95815
16569,24182,2013,95817,1,0,1,1,2013_95817
16570,29315,2014,95817,0,0,0,1,2014_95817
16571,20201,2013,95820,0,0,0,1,2013_95820
16572,22962,2014,95820,0,0,1,1,2014_95820
16573,26512,2015,95820,0,0,0,1,2015_95820
16574,30127,2016,95820,0,0,1,1,2016_95820
16575,33587,2017,95820,1,0,1,1,2017_95820
16576,46840,2013,95821,0,0,0,0,2013_95821
16577,49497,2014,95821,0,0,0,1,2014_95821
16578,52084,2015,95821,0,0,0,1,2015_95821
16579,53240,2016,95821,0,0,0,0,2016_95821
16580,54977,2017,95821,0,0,0,1,2017_95821
16581,27029,2013,95822,0,0,0,1,2013_95822
16582,30339,2014,95822,1,0,1,1,2014_95822
16583,34211,2015,95822,1,0,1,1,2015_95822
16584,37852,2016,95822,0,0,1,1,2016_95822
16585,41324,2017,95822,1,0,1,1,2017_95822
16586,28599,2013,95823,1,0,1,1,2013_95823
16587,32612,2014,95823,0,0,0,1,2014_95823
16588,36966,2015,95823,0,0,0,1,2015_95823
16589,40137,2016,95823,0,0,1,1,2016_95823
16590,42817,2017,95823,1,0,1,1,2017_95823
16591,16319,2013,95824,0,0,0,1,2013_95824
16592,19329,2014,95824,0,0,0,1,2014_95824
16593,22723,2015,95824,1,0,1,1,2015_95824
16594,26126,2016,95824,0,0,0,1,2016_95824
16595,29089,2017,95824,0,0,1,1,2017_95824
16596,35251,2013,95827,0,0,0,0,2013_95827
16597,39207,2014,95827,0,0,0,1,2014_95827
16598,43397,2015,95827,0,0,0,1,2015_95827
16599,46411,2016,95827,0,0,0,1,2016_95827
16600,48294,2017,95827,0,0,0,0,2017_95827
16601,35388,2013,95828,0,0,0,1,2013_95828
16602,38853,2014,95828,0,0,0,1,2014_95828
16603,42259,2015,95828,0,0,0,1,2015_95828
16604,44834,2016,95828,0,0,0,1,2016_95828
16605,47294,2017,95828,1,0,1,1,2017_95828
16606,15584,2013,95832,0,0,1,1,2013_95832
16607,19051,2014,95832,1,0,1,1,2014_95832
16608,23075,2015,95832,0,0,0,1,2015_95832
16609,26757,2016,95832,0,0,1,1,2016_95832
16610,32021,2017,95832,0,0,1,1,2017_95832
16611,38358,2013,95833,0,0,1,1,2013_95833
16612,41867,2014,95833,0,0,0,1,2014_95833
16613,45313,2015,95833,1,0,1,1,2015_95833
16614,47975,2016,95833,0,0,0,1,2016_95833
16615,50881,2017,95833,0,0,0,1,2017_95833
16616,20486,2013,95838,0,0,0,1,2013_95838
16617,23552,2014,95838,0,0,1,1,2014_95838
16618,27489,2015,95838,0,0,0,1,2015_95838
16619,30780,2016,95838,0,0,1,1,2016_95838
16620,34611,2017,95838,0,0,0,1,2017_95838
16621,36840,2013,95841,0,0,0,1,2013_95841
16622,39961,2014,95841,0,0,0,0,2014_95841
16623,42298,2015,95841,0,0,0,0,2015_95841
16624,44141,2016,95841,0,0,0,1,2016_95841
16625,47028,2017,95841,0,0,0,1,2017_95841
16626,33195,2013,95842,0,0,0,1,2013_95842
16627,37164,2014,95842,0,0,0,1,2014_95842
16628,41184,2015,95842,0,0,0,1,2015_95842
16629,43756,2016,95842,0,0,0,1,2016_95842
16630,46765,2017,95842,1,0,1,1,2017_95842
16631,17931,2013,95901,0,0,0,0,2013_95901
16632,19317,2014,95901,0,0,0,0,2014_95901
16633,20715,2015,95901,0,0,0,0,2015_95901
16634,22835,2016,95901,1,0,1,1,2016_95901
16635,26969,2017,95901,1,0,1,1,2017_95901
16636,19465,2013,95916,0,0,0,1,2013_95916
16637,21410,2014,95916,0,0,0,0,2014_95916
16638,22107,2015,95916,0,0,0,0,2015_95916
16639,18330,2016,95916,0,0,0,0,2016_95916
16640,19933,2017,95916,0,0,0,0,2017_95916
16641,54151,2013,95945,0,0,0,0,2013_95945
16642,55805,2014,95945,0,0,0,0,2014_95945
16643,57281,2015,95945,0,0,1,1,2015_95945
16644,58032,2016,95945,0,0,0,1,2016_95945
16645,59239,2017,95945,0,0,0,1,2017_95945
16646,21181,2013,95948,0,0,0,0,2013_95948
16647,21396,2014,95948,0,0,0,0,2014_95948
16648,22240,2015,95948,0,0,0,0,2015_95948
16649,24323,2016,95948,0,0,0,1,2016_95948
16650,25808,2017,95948,0,0,0,0,2017_95948
16651,24541,2013,95953,0,0,0,0,2013_95953
16652,26526,2014,95953,0,0,0,0,2014_95953
16653,29291,2015,95953,0,0,0,1,2015_95953
16654,30231,2016,95953,0,0,0,0,2016_95953
16655,29169,2013,95954,0,0,0,0,2013_95954
16656,30490,2014,95954,0,0,0,0,2014_95954
16657,33290,2015,95954,0,0,1,1,2015_95954
16658,37475,2017,95954,0,0,0,0,2017_95954
16659,13703,2013,95965,0,0,0,0,2013_95965
16660,15715,2014,95965,0,0,0,1,2014_95965
16661,17392,2015,95965,0,0,0,0,2015_95965
16662,18676,2016,95965,0,0,0,0,2016_95965
16663,18826,2017,95965,0,0,0,0,2017_95965
16664,21303,2013,95966,0,0,0,0,2013_95966
16665,22510,2014,95966,0,0,0,0,2014_95966
16666,22735,2015,95966,0,0,0,0,2015_95966
16667,24788,2016,95966,1,0,1,1,2016_95966
16668,28016,2017,95966,0,0,0,1,2017_95966
16669,56785,2013,95975,1,0,1,1,2013_95975
16670,60989,2015,95975,0,0,0,1,2015_95975
16671,63891,2017,95975,0,0,0,1,2017_95975
16672,20745,2013,96007,0,0,0,0,2013_96007
16673,21785,2014,96007,0,0,0,0,2014_96007
16674,23996,2015,96007,0,0,0,1,2015_96007
16675,27586,2016,96007,1,0,1,1,2016_96007
16676,30045,2017,96007,1,0,1,1,2017_96007
16677,10756,2013,96013,0,0,0,0,2013_96013
16678,11931,2014,96013,0,0,0,0,2014_96013
16679,12874,2015,96013,0,0,0,0,2015_96013
16680,14097,2016,96013,0,0,0,0,2016_96013
16681,15613,2017,96013,0,0,0,0,2017_96013
16682,14363,2013,96019,0,0,0,0,2013_96019
16683,16034,2014,96019,0,0,1,1,2014_96019
16684,17853,2015,96019,0,0,0,0,2015_96019
16685,7502,2013,96021,0,0,0,0,2013_96021
16686,8937,2014,96021,0,0,0,1,2014_96021
16687,10412,2015,96021,0,0,1,1,2015_96021
16688,11098,2016,96021,0,0,0,0,2016_96021
16689,10304,2016,96035,0,0,0,0,2016_96035
16690,12283,2017,96035,0,0,0,1,2017_96035
16691,54575,2014,96717,1,0,1,1,2014_96717
16692,55807,2015,96717,1,0,1,1,2015_96717
16693,56273,2016,96717,0,0,0,0,2016_96717
16694,57539,2017,96717,0,0,1,1,2017_96717
16695,46794,2014,96731,0,0,0,0,2014_96731
16696,45800,2015,96731,0,0,0,0,2015_96731
16697,57350,2013,96732,1,0,1,1,2013_96732
16698,33479,2013,96749,1,0,1,1,2013_96749
16699,31258,2014,96749,0,0,0,0,2014_96749
16700,28332,2013,96760,0,0,0,0,2013_96760
16701,24920,2015,96760,0,0,0,0,2015_96760
16702,18615,2013,96771,0,0,0,0,2013_96771
16703,15716,2014,96771,0,0,0,0,2014_96771
16704,17430,2015,96771,0,0,1,1,2015_96771
16705,16524,2016,96771,0,0,0,0,2016_96771
16706,16944,2017,96771,0,0,0,1,2017_96771
16707,31565,2014,96772,0,0,0,0,2014_96772
16708,35094,2015,96772,0,0,0,1,2015_96772
16709,34927,2016,96772,0,0,0,0,2016_96772
16710,33647,2017,96772,0,0,0,0,2017_96772
16711,14403,2013,96778,0,0,0,0,2013_96778
16712,11550,2014,96778,0,0,0,0,2014_96778
16713,11283,2015,96778,0,0,0,0,2015_96778
16714,11654,2016,96778,0,0,0,1,2016_96778
16715,12566,2017,96778,0,0,1,1,2017_96778
16716,20849,2016,96785,0,0,0,0,2016_96785
16717,22025,2017,96785,0,0,0,1,2017_96785
16718,54659,2014,96786,0,0,0,1,2014_96786
16719,55765,2015,96786,0,0,1,1,2015_96786
16720,56635,2016,96786,0,0,0,1,2016_96786
16721,57473,2017,96786,0,0,0,0,2017_96786
16722,55745,2015,96791,0,0,0,0,2015_96791
16723,55671,2016,96791,0,0,0,0,2016_96791
16724,57758,2017,96791,0,0,1,1,2017_96791
16725,36361,2014,96792,0,0,0,0,2014_96792
16726,36423,2015,96792,0,0,0,0,2015_96792
16727,36775,2016,96792,0,0,0,0,2016_96792
16728,38185,2017,96792,0,0,0,0,2017_96792
16729,49548,2014,96818,0,0,0,1,2014_96818
16730,50895,2015,96818,0,0,0,1,2015_96818
16731,51955,2016,96818,0,0,1,1,2016_96818
16732,52818,2017,96818,0,0,0,0,2017_96818
16733,41713,2013,97005,0,0,0,0,2013_97005
16734,42354,2014,97005,0,0,0,1,2014_97005
16735,42365,2015,97005,0,0,0,0,2015_97005
16736,42895,2016,97005,0,0,0,0,2016_97005
16737,44539,2017,97005,0,0,0,1,2017_97005
16738,43544,2013,97011,1,0,1,1,2013_97011
16739,33308,2014,97016,0,0,0,0,2014_97016
16740,32500,2015,97016,0,0,0,0,2015_97016
16741,30821,2016,97016,0,0,0,0,2016_97016
16742,30353,2017,97016,0,0,0,0,2017_97016
16743,46910,2016,97018,0,0,0,0,2016_97018
16744,47289,2017,97018,0,0,0,0,2017_97018
16745,47557,2013,97024,0,0,0,0,2013_97024
16746,47919,2014,97024,0,0,0,0,2014_97024
16747,48973,2015,97024,0,0,0,1,2015_97024
16748,49458,2016,97024,0,0,0,0,2016_97024
16749,50096,2017,97024,0,0,0,0,2017_97024
16750,46853,2013,97027,0,0,0,0,2013_97027
16751,46973,2014,97027,0,0,0,0,2014_97027
16752,46272,2015,97027,0,0,0,0,2015_97027
16753,46584,2016,97027,0,0,0,0,2016_97027
16754,46905,2017,97027,0,0,0,0,2017_97027
16755,42448,2013,97030,0,0,0,0,2013_97030
16756,42622,2014,97030,0,0,0,0,2014_97030
16757,42992,2015,97030,0,0,0,0,2015_97030
16758,43887,2016,97030,0,0,1,1,2016_97030
16759,44587,2017,97030,0,0,0,0,2017_97030
16760,43316,2013,97032,0,0,0,1,2013_97032
16761,44075,2014,97032,0,0,0,1,2014_97032
16762,44918,2015,97032,0,0,1,1,2015_97032
16763,44636,2016,97032,0,0,0,0,2016_97032
16764,44893,2017,97032,0,0,0,0,2017_97032
16765,43317,2013,97038,0,0,0,1,2013_97038
16766,44269,2014,97038,1,0,1,1,2014_97038
16767,45137,2015,97038,0,0,1,1,2015_97038
16768,46041,2016,97038,0,0,0,1,2016_97038
16769,46615,2017,97038,0,0,0,0,2017_97038
16770,33146,2013,97048,0,0,0,0,2013_97048
16771,32214,2014,97048,0,0,0,0,2014_97048
16772,30774,2015,97048,0,0,0,0,2015_97048
16773,30321,2016,97048,0,0,0,0,2016_97048
16774,30119,2017,97048,0,0,0,0,2017_97048
16775,41312,2013,97049,0,0,0,1,2013_97049
16776,42586,2014,97049,0,0,0,1,2014_97049
16777,43459,2016,97049,0,0,0,0,2016_97049
16778,44346,2017,97049,0,0,1,1,2017_97049
16779,34465,2013,97051,0,0,0,0,2013_97051
16780,35175,2014,97051,0,0,0,1,2014_97051
16781,35158,2015,97051,0,0,0,0,2015_97051
16782,34075,2016,97051,0,0,0,0,2016_97051
16783,33578,2017,97051,0,0,0,0,2017_97051
16784,45715,2013,97056,0,0,0,1,2013_97056
16785,46239,2014,97056,0,0,0,0,2014_97056
16786,46101,2015,97056,0,0,0,0,2015_97056
16787,45580,2016,97056,0,0,0,0,2016_97056
16788,46334,2014,97060,0,0,0,0,2014_97060
16789,46624,2015,97060,0,0,0,0,2015_97060
16790,47601,2016,97060,1,0,1,1,2016_97060
16791,48586,2017,97060,0,0,0,1,2017_97060
16792,27657,2013,97064,0,0,0,0,2013_97064
16793,27832,2014,97064,0,0,0,0,2014_97064
16794,28229,2015,97064,0,0,0,0,2015_97064
16795,28042,2016,97064,0,0,0,0,2016_97064
16796,26675,2017,97064,0,0,0,0,2017_97064
16797,42367,2017,97067,0,0,0,0,2017_97067
16798,31682,2013,97071,0,0,0,0,2013_97071
16799,32042,2014,97071,0,0,0,0,2014_97071
16800,32623,2015,97071,0,0,0,0,2015_97071
16801,33622,2016,97071,0,0,0,1,2016_97071
16802,34187,2017,97071,0,0,0,0,2017_97071
16803,35837,2015,97111,0,0,0,0,2015_97111
16804,39715,2013,97113,0,0,0,1,2013_97113
16805,40501,2014,97113,0,0,1,1,2014_97113
16806,41472,2015,97113,0,0,0,1,2015_97113
16807,42687,2016,97113,0,0,1,1,2016_97113
16808,43591,2017,97113,0,0,0,1,2017_97113
16809,32598,2016,97114,0,0,0,0,2016_97114
16810,32781,2017,97114,0,0,0,0,2017_97114
16811,44691,2013,97116,1,0,1,1,2013_97116
16812,45805,2014,97116,1,0,1,1,2014_97116
16813,46563,2015,97116,0,0,0,1,2015_97116
16814,47035,2016,97116,0,0,0,0,2016_97116
16815,48117,2017,97116,1,0,1,1,2017_97116
16816,36593,2014,97127,0,0,0,0,2014_97127
16817,36628,2015,97127,0,0,0,0,2015_97127
16818,35929,2016,97127,0,0,0,0,2016_97127
16819,36578,2017,97127,0,0,0,0,2017_97127
16820,40165,2013,97128,0,0,0,1,2013_97128
16821,40775,2014,97128,0,0,1,1,2014_97128
16822,40712,2015,97128,0,0,0,0,2015_97128
16823,40685,2016,97128,0,0,0,0,2016_97128
16824,41434,2017,97128,0,0,0,0,2017_97128
16825,42787,2015,97132,0,0,0,0,2015_97132
16826,43047,2016,97132,0,0,0,0,2016_97132
16827,44090,2017,97132,0,0,1,1,2017_97132
16828,29835,2013,97203,0,0,0,0,2013_97203
16829,30495,2014,97203,0,0,0,1,2014_97203
16830,31698,2015,97203,1,0,1,1,2015_97203
16831,33209,2016,97203,1,0,1,1,2016_97203
16832,34474,2017,97203,1,0,1,1,2017_97203
16833,34024,2013,97216,0,0,0,0,2013_97216
16834,34531,2014,97216,0,0,0,0,2014_97216
16835,35373,2015,97216,0,0,0,1,2015_97216
16836,36847,2016,97216,0,0,0,1,2016_97216
16837,38154,2017,97216,0,0,0,1,2017_97216
16838,36923,2013,97218,1,0,1,1,2013_97218
16839,37899,2014,97218,0,0,1,1,2014_97218
16840,38411,2015,97218,0,0,0,0,2015_97218
16841,39644,2016,97218,0,0,1,1,2016_97218
16842,41079,2017,97218,0,0,0,1,2017_97218
16843,34661,2013,97220,0,0,0,1,2013_97220
16844,35217,2014,97220,0,0,0,0,2014_97220
16845,35816,2015,97220,0,0,0,0,2015_97220
16846,37012,2016,97220,0,0,0,1,2016_97220
16847,38235,2017,97220,0,0,0,1,2017_97220
16848,43801,2013,97222,0,0,0,0,2013_97222
16849,44210,2014,97222,0,0,0,0,2014_97222
16850,45212,2015,97222,0,0,0,1,2015_97222
16851,46174,2016,97222,1,0,1,1,2016_97222
16852,46616,2017,97222,0,0,0,0,2017_97222
16853,44939,2013,97230,0,0,0,0,2013_97230
16854,45692,2014,97230,0,0,0,1,2014_97230
16855,46081,2015,97230,0,0,0,0,2015_97230
16856,46889,2016,97230,0,0,0,0,2016_97230
16857,47608,2017,97230,0,0,0,0,2017_97230
16858,35964,2013,97233,0,0,1,1,2013_97233
16859,36635,2014,97233,1,0,1,1,2014_97233
16860,37155,2015,97233,0,0,0,0,2015_97233
16861,38113,2016,97233,0,0,0,1,2016_97233
16862,38987,2017,97233,0,0,0,0,2017_97233
16863,40955,2013,97236,0,0,0,0,2013_97236
16864,41002,2014,97236,0,0,0,0,2014_97236
16865,40952,2015,97236,0,0,0,0,2015_97236
16866,41753,2016,97236,0,0,0,0,2016_97236
16867,42675,2017,97236,0,0,0,1,2017_97236
16868,32535,2013,97266,0,0,0,0,2013_97266
16869,32613,2014,97266,0,0,0,0,2014_97266
16870,33332,2015,97266,1,0,1,1,2015_97266
16871,34278,2016,97266,0,0,0,0,2016_97266
16872,35331,2017,97266,1,0,1,1,2017_97266
16873,23100,2013,97301,1,0,1,1,2013_97301
16874,23639,2014,97301,0,0,0,1,2014_97301
16875,24526,2015,97301,0,0,1,1,2015_97301
16876,25257,2016,97301,0,0,0,1,2016_97301
16877,25867,2017,97301,0,0,0,1,2017_97301
16878,32410,2013,97305,0,0,0,0,2013_97305
16879,32994,2014,97305,1,0,1,1,2014_97305
16880,33640,2015,97305,0,0,1,1,2015_97305
16881,34706,2016,97305,1,0,1,1,2016_97305
16882,35461,2017,97305,0,0,0,1,2017_97305
16883,29346,2013,97351,1,0,1,1,2013_97351
16884,30122,2014,97351,0,0,0,1,2014_97351
16885,30124,2015,97351,0,0,0,0,2015_97351
16886,30153,2016,97351,0,0,0,0,2016_97351
16887,30165,2017,97351,0,0,0,0,2017_97351
16888,22851,2014,97360,0,0,0,0,2014_97360
16889,21603,2015,97360,0,0,0,0,2015_97360
16890,22934,2016,97360,0,0,0,1,2016_97360
16891,23115,2017,97360,0,0,0,0,2017_97360
16892,39670,2013,97362,0,0,1,1,2013_97362
16893,39844,2014,97362,0,0,0,0,2014_97362
16894,39763,2015,97362,0,0,0,0,2015_97362
16895,39363,2016,97362,0,0,0,0,2016_97362
16896,39713,2017,97362,0,0,0,0,2017_97362
16897,22282,2017,97368,0,0,0,0,2017_97368
16898,27922,2013,97378,0,0,0,0,2013_97378
16899,28329,2014,97378,0,0,0,0,2014_97378
16900,27855,2015,97378,0,0,0,0,2015_97378
16901,27319,2016,97378,0,0,0,0,2016_97378
16902,27378,2017,97378,0,0,0,0,2017_97378
16903,21543,2013,97386,0,0,0,1,2013_97386
16904,21107,2014,97386,0,0,0,0,2014_97386
16905,20157,2015,97386,0,0,0,0,2015_97386
16906,19382,2016,97386,0,0,0,0,2016_97386
16907,18991,2017,97386,0,0,0,0,2017_97386
16908,17332,2013,97396,0,0,0,1,2013_97396
16909,17807,2014,97396,0,0,0,0,2014_97396
16910,18915,2015,97396,0,0,0,1,2015_97396
16911,20292,2016,97396,1,0,1,1,2016_97396
16912,20091,2017,97396,0,0,0,0,2017_97396
16913,30215,2013,97402,0,0,1,1,2013_97402
16914,30762,2014,97402,0,0,0,1,2014_97402
16915,31953,2015,97402,0,0,1,1,2015_97402
16916,31906,2016,97402,0,0,0,0,2016_97402
16917,33128,2017,97402,0,0,1,1,2017_97402
16918,9975,2013,97417,0,0,0,0,2013_97417
16919,10173,2014,97417,0,0,0,0,2014_97417
16920,12166,2016,97417,0,0,0,1,2016_97417
16921,11145,2017,97417,0,0,0,0,2017_97417
